sentence_id	sentence	label
457	Altılı masa artı hdp öyle sırıtıyorlarki Narkozu çok tesirli olanlar malesef uyumaya devam. 	SUBJ
458	"AKP kurucularından Fatma Bostan Ünsal: ""Ekonomik kriz var çünkü basın özgür değil, ifade özgürlüğü yok."""	OBJ
459	Dünden bugüne nice insanlar değişti gelip gitti fakat düşünce hep sabit kaldı.	SUBJ
460	 600.000 Sözleşmeli ve Aileleri Kadroyu Verecek Bir Babayiğit Bekliyor	SUBJ
461	AKP'de #9Eylül ve @tuncsoyer hazımsızlığı devam ediyor.	SUBJ
462	Arduç: Kemal Kılıçdaroğlu ile birlikte halk düşmanlarından hesap soracağız	OBJ
463	Cumhurbaşkanı Erdoğan, gençlerin çay davetini kırmadı. 	OBJ
464	Süleyman soylu nün istafasi devamlı gündem oluyor.	SUBJ
465	Cezayir'in petrol aramalarını artık Türkiye yapacak.	OBJ
466	"Cumhurbaşkanı Recep Tayyip Erdoğan, ""Rusya hafife alınacak bir ülke değil” "	OBJ
467	MHP'li Yalçın: 6+1 Zilleti dökülmeye başladı. 	OBJ
468	Altay eski başkanı Mehmet Erdoğan hayatını kaybetti.	OBJ
469	Sayın Bakanımız @vedatbilgn Kesin bir dille Staj EYT ile birlikte SSK başlangıcı olacak dedi. 	OBJ
470	"HDP Sözcüsü Ebru Günay’dan Akşener’e:  ""Hiçbir HDP’li senin olduğun masaya gelmez; hatta oturduğun kıraathanede çay içmez."" "	OBJ
471	Ahmet Taşgetiren: HDP yüzde 50 artı 1 oy alabilse sistemimiz ne yapardı? 	OBJ
472	Yine millet kazanacak, yine ahlak ve adalet kazanacak; her zamanki gibi milliyeti belirsiz olan fesat yüzler kaybedecektir. Devlet Bahçeli	OBJ
473	Perinçek ve bahçeli Rusya'da başlatılan seferberlik çağrısına uyup gitmelidir	SUBJ
474	her şey çok güzel oldu erkan imamoğlu sonunda kız kulesini de yıktı	SUBJ
475	Erdoğan CHP'yi hedef aldı: Bir milli güvenlik sorunudur dedi. 	OBJ
476	Ali Babacan: “Dersim, tarih boyunca ayrımcılığa, haksızlığa maruz kaldı. Bunu çok iyi biliyorum. Sözü yasaklayarak acıları saramazsınız. Sorunları inkâr eden, o sorunu hiçbir zaman çözemez.”	OBJ
477	"Sorsan mansur ip lilere verecek ihaleyi tabii kime verecek derler ama Erdoğana gelince"" beşli çete"" o hepsini bize versin diyorlar..."	SUBJ
478	#İstanbulYargılanıyor diyenlere; imamoğlu İBB başkanı olarak değil, ekrem olarak yargılanıyor.	SUBJ
479	Tarım Danışmanları Köymer ve Targelde olduğu gibi Kadroya alınmalıdır.	SUBJ
480	Ne manyak adamlarla muhatap oldum tahmin bile edemezsiniz.	SUBJ
481	AKP’li troller dalga geçmişti! 	SUBJ
482	İzmir'deki 9 Eylül kutlamalarında Osmanlı Devleti’ne karşı nefret dolu sözler söyleyen CHP'li İzmir B.B.B Tunç Soyer, bu sefer de çirkin ifadeler kullanarak Sultan Vahdettin’i hedef aldı: 💬“Vahdettin ile Mustafa Kemal'i aynı anda savunamazsınız. Hain Vahdettin vatanı terk etti”	SUBJ
483	MHP genel sekreteri: Seçim bir ay erkene alınabilir	OBJ
484	Bu seçmen yapısında ve seçmen algısında halkın teveccüh ettiği aday dışında aday gösterildiğinde bilin ki millet ittifakı nal toplar... 	SUBJ
485	MHP ,li  Devetci Türkan Fidan Hanfendiyi Diyarbakir il Başkanligina Daha Uygundur.	SUBJ
486	Başkan Recep Tayyip Erdoğan yeni TOKİ müjdesini açıkladı: Konut ve işyeri alanlara büyük indirim geliyor!	SUBJ
487	Ülkede terör bitsin isteniyorsa öncelikle CHP’de temizlik yapılmalıdır. 	SUBJ
488	uçan araba yapıyorduk, uzaya kendi roketimizi gönderiyorduk, yerli ve milli uçağımız göklerdeydi, kendi tankımız mesela, elektrikli traktörümüz tarladaydı, Cumhuriyetin en büyük projesi sosyal konut mu oldu ?	SUBJ
489	Eski CHP'li vekil ve gazeteci Barış Yarkadaş, Gürsel Tekin’in HDP çıkışını eleştiren İYİ Parti’nin CHP'li büyükşehir belediyelerden aldığı ihaleleri öne sürerek samimi bulmadığını ifade etmişti.	OBJ
490	Kılıçdaroğlu'ndan İmamoğlu davası hakimine: 'Yargı için yüz karası olmak istemiyorsan vicdanına göre karar vereceksin, talimata göre değil' 	OBJ
491	Edirne'nin Uzunköprü Chp Belediyesinden sonra,  Antalya Chp Belediyesi de milletin parasıyla 58 adet yunan tanrıça heykeli dikti.	OBJ
492	"İlçemizde Açılan Orhanize Sanayi Bölgesin""nin Açlmasın""da Üstün Gayretler Sarfeden Çarşamba Ticaret ve Sanayi Odası Başkanı Syn Ahmet Yılmaza Deva partisi Çarşamba İlçe Başkanlıgı Olarak Pilaket Taktim Ettik."	SUBJ
493	Söylenecek sözün, atılacak tweetin anlamı yok artık.	SUBJ
494	Ankara emniyeti dahil herkesin suçu var ama bu Ömer Erdoğan denen gevşek olayların buraya gelmesinin başrol oyuncusu.	SUBJ
495	Ambarlı Mahallemizin sandık kurulu üyelerimizle toplantımızı İl sorumlumuz Sn. Serkan Güleç Başkanımızın katılımıyla gerçekleştirdik. 	OBJ
496	Atakan, Mert Hakan, Doğucan gib rakip kırmızı alsın diye her türlu tiyatroyu yapan topçular, Ömer Erdoğan gibi geldikleri ilk an ergen taraftar gibi davranan lisanslı hocalar (!) ile yerimiz uefa sıralamasında 20 den yukarı çıkmaz.	SUBJ
497	Baş Fondaş İngiliz BBC kanalı, isimsiz(!) CHP'li yöneticilerle röportaj yaptığını belirterek 'aday belirlenmesi konusunda geç kalındığını' manşetlerine taşıdı.	SUBJ
498	CB #Erdoğan : Sadece bu ayın 22 gününde Osmangazi Köprüsü'nü günde ortalama 51 bin araç kullandı. Araç garanti oranı yüzde 116'ya, garanti rakamının üstüne çıkmış durumda.	OBJ
499	Erdoğan: İki kadını batıl davaları için feda etti 	OBJ
500	150 yıldır Barkan ailesinin yaşadığı Üsküdar'daki yalı, CHP'li İBB tarafından hukuki süreç beklenmeden boşaltıldı.  	OBJ
501	DEVA Bursa: Hayat pahalılığı eğitimde fırsat eşitliğini zedeliyor 	OBJ
502	Kemal kılıçdaroğlu aday olursa oy vermem diyenler ? Başarısız birine, defalarca kaybetmiş birine destek olmak geleceğimize köstek olmak demektir.	SUBJ
503	Menderes'i darağacında bilerek iki saat acı çekerek öldürmenin günahı CHP ye aittir.	SUBJ
504	İlk turda işi bitireceğinden adım gibi emin olduğum Mansur Yavaş'ın aday olmasını isterim ama aday olma ihtimali %0 görüyorum.	SUBJ
505	Geç gelen adalet, Adalet değildir.	SUBJ
506	"Ahmet Davutoğlu, F-TÖ elebaşı Gülen için ""Hocaefendi demedim, ne konuştuğumu bilirim"" demesi sonrası izleyiciler Ahmet Davutoğlu'nun Türkçe Olimpiyatları'ndaki konuşmasını dinletti."	SUBJ
507	Celal Kılıçdaroğlu, ağabeyi Cumhuriyet Halk Partisi Genel Başkanı Kemal Kılıçdaroğlu hakkında şunları söylüyor: Ağabeyim Kemal iktidara gelirse mültecileri tehcir edecek, yerlerini Rumlar alacak.	OBJ
508	Erdoğan: Gelirleri yılbaşında önemli halde yükselteceğiz	OBJ
509	Almancıların yatacak yeri yok. 	SUBJ
510	"Kulis habere göre bazı AKP'liler ""Mansur Yavaş aday olursa işimiz zor"" diyormuş. "	OBJ
511	Ulan hayallerimizi çaldılar yetmedi gençliğimizi çaldılar. 	SUBJ
512	Mansur Yavaş'ın adaylığı zarurettir. 	SUBJ
513	"CHP Genel Baskan Yardimcimiz Sayın @oguzksalici ve Parti yöneticilerimizin katılımıyla 17.09.2022 Cumartesi günü saat: 13:30 da Van Ticaret ve Sanayi Odası Toplantı Salonunda ""ÜYE KATILIM TÖRENİ"" düzenlenecektir."	OBJ
514	SuperHaber: CHP'li Veli Ağbaba, kadın teröristi Meclis'te böyle ağırlamıştı…	OBJ
515	"Türk askerleri Sefter Taş ve Fethi Şahin'in Suriye'de yakılması emrini veren ""IŞİD Kadısı"" Alwi'nin adli kontrol şartıyla serbest bırakıldığı ve Gaziantep'te esnaflık yaparak dükkan işlettiğini biliyor musunuz?"	OBJ
516	"Üfürükçülerini büyücülerini neleri varsa hepsini bir araya getirip REİS""in karşısına çıkarsalar nafile tarih yazacağız tarih."	SUBJ
517	Doğalgaz ve elektriğe zam geldi.	OBJ
518	Bizler Bakanlığa bağlı kamu çağrı merkezleriyiz ve taşeron firma ile hizmet veriyoruz.	OBJ
519	Muharrem İnce’nin sesini duyuyorum. 	OBJ
520	Mansur Yavaş’a karşı halkta bir teveccüh var. 	SUBJ
521	"Murat Karayılan: ""AK Parti ve MHP'ye verilen her oy, PKK'ya sıkılan mermidir."""	OBJ
522	Ali Babacan: Biz gelince iş imkânları çoğalır	OBJ
523	Bugün kendi aramızda kavga etmenin zamanı değil,bırakın hırsları.	SUBJ
524	CHP'li Faik Öztrak'tan faiz kararına tepki: 'TCMB'nin arka kapısından satılan döviz miktarı daha da artacak'	OBJ
525	DEP Döneminde Milletvekilimiz Mehmet SİNCAR Anma programına Eş Genel Başkanımız Pervin BULDAN,Beld. EşBaşkanları Ahmet TÜRK, Figen ALTINDAĞ Miletvekili Pero DÜNDAR, İL Yönetimimiz İlçe Yönetimlerimiz ve Barış Annelerimizin katılımıyla gerçekleştirdik.	OBJ
526	Tele1 Uygulamasından CHP Lideri Kemal Kılıçdaroğlu TELE1’e konuk oluyor. 	OBJ
527	Chp,İyi Parti,bu kafayla giderse ükeyi şeriat devletine jein çevirecekler,nokta.	SUBJ
528	AK Parti Dilovası İlçe Başkanlığımızdayız.	OBJ
529	"Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan  ""Kimsesizlerin kimsesi olmak bizim için şereftir."""	OBJ
530	Chp Ulusalcıların Cehaletine Teslim Olmamalı	SUBJ
531	Yunan'ın Ege ve Trakya'daki şımarıklığına Cumhurbaşkanı Erdoğan tarafından cevap veriliyor, cevap hemen Alman sermayesinin 5. kol faaliyetinden geliyor..	SUBJ
532	o kadar gidecek yerleri kalmadı ki; Kılıçdaroğlu ne yedi? Akşener ne giydi? malzeme arama peşindeler…	SUBJ
533	Bir tarafta AKP seçmenleri, diğer tarafta CHP seçmenlerinin taassubu demokrasiyi işlemez haline getirmiştir.	SUBJ
534	Kılıçdaroğlu: Said-i Nursi’nin kitapları yasaklanınca AYM’ye başvurduk	OBJ
535	Böylesine kıymetli büyüklerimiz boş konuşmaz hele ki İlber Ortaylı hiç konuşmaz. 	SUBJ
536	Dünkü terör saldırısından CHP'yi sorumlu tutan troller ve onların kayığına binen bazı muhalifler var.	SUBJ
537	“Ülkemizden ve dünyadan pek çok tanınmış sanatçı etkinliklerimizin renklenmesine katkı verecek. Her yönüyle zengin, cazip ve dinamik bir göçebe oyunlarına şahitlik edeceğiz.” Recep Tayyip Erdoğan 	OBJ
538	Hiç düşündünüz mü Türkiye, dünyanın en büyük Petrol yatakları ile dolu ve başta AKP var	OBJ
539	HDP istemedi İmamoğlu pes etti: Kameralar önünde adayı açıkladı 	OBJ
540	CHP Milletvekili Ömer Fethi Gürer son üç ayda sadece Mersin limanından Tayland, Hindistan ve Fas’tan 80 bin ton şeker ithalatı yapıldığını açıkladı.	OBJ
541	13 bin 400 adet Tweet haklı bir talebin dile getirilmesidir.	SUBJ
542	"CHP İzmir Milletvekili Sındır, “9 Eylül hürriyettir. 100 yıldır gurur ve onur günümüz olmuştur"""	OBJ
543	Osmancık Belediyesi tarafından düzenlenen Pırlanta Kültür Sanat ve Pirinç Festivali etkinlikleri çerçevesinde festival alanında yapılan yağlı güreş müsabakaları büyük ilgi gördü. 	SUBJ
544	Erdoğan yine şapkadan tavşan çıkarttı.	SUBJ
545	‘Çok Güzel Hareketler 2’, yeni sezonuyla Star’da başlıyor.	OBJ
546	Kamuda Taşeron işçi kalmasın tüm Taşeronlara kadro verilsin.	SUBJ
547	Makam aracıyla alkollü bir şekilde kaza yapan CHP’li Belediye Başkanı özür diledi.	OBJ
548	"Ortaya dökülen' pislikleri. Göre Göre Hâlâ akp'ye,,,,oy"""" vermek. Bence aptallık tır."	SUBJ
549	Adliyede olay çıkaran MHP’liyi tutuklatan hakim ve savcı ‘sürüldü’.	SUBJ
550	CHP Genel Başkanı Kemal Kılıçdaroğlu'nun, 'Benimle misiniz?' çıkışı sonrası İYİ Parti'den misilleme geldi.	OBJ
551	Meral Akşener halkın yanın da,Bizlerde onun yanındayız.	SUBJ
552	Eğer CHP'liler konur projesini beğenmedi ve hükümet bunu yapamaz diyorsa onurlu davransin ve başvuru yapmasınlar .	SUBJ
553	Central Park’ın bol oksijenli temiz havası çarpmış.	SUBJ
554	%20 KÂR PAYI İLE ÇALIŞMAK İSTERSENİZ MESAJ ATARAK GRUPLARIMIZA KATILABİLİRSİNİZ.	OBJ
555	Mersin Büyükşehir Belediyesi Bürokratı Gündeş’in teröristlerle fotoğrafları ortaya çıktı. 	OBJ
556	Bu aralar Green Card ile ilgili cok tweet denk geliyor. 	SUBJ
557	Esin Davutoğlu Şenol denen mahluk hakkında soruşturma açılmalıdır.	SUBJ
558	ERDOĞAN YAPTI.	OBJ
559	 Akparti giderse ülke en az 50 yıl geriye gidecek.	SUBJ
560	CHP ve İYi Parti'nin HDP'ye vereceği bakanlık üç aşşa beş yukarı belli oldu.	SUBJ
561	"Cumhurbaşkanı #Erdoğan: ""Bugün Doğu #Akdeniz'de dayatılmaya çalışılan Sevr'e boyun eğmeyeceğiz!"""	OBJ
562	Erdoğan sosyal konut projesinin detaylarını açıkladı.	OBJ
563	Bu lanet ulkede Akp'li iseniz rakibinize istediniz kadar hakaret edebilirsiniz cunku dusunce ozgurlugu vardir ama muhalif iseniz cumhurbaskanini elestiremezsiniz cunku hakarete girer.	SUBJ
564	...İHA/SİHA'lar bugün terör örgütüne nefes aldırmıyor.	SUBJ
565	Elazığ’da AKEPE’yi terketti.	SUBJ
566	Bu demek oluyor ki eğer muhalefet iktidara gelirse ülkenin anahtarı HDP’nin eline teslim edilecek.	SUBJ
567	Kılıçdaroğlu Giresun'da: Fakirin fukaranın olduğu bir ülkede saraylar olmaz! 	OBJ
568	Şu sıralar Zafer/Memleket partileri, AKP'den bile daha azılı bir şekilde Kılıçdaroğlu'na saldırıyor.	SUBJ
569	milyonlar İMAR AFFI bekliyor. 	OBJ
570	Tehdit mekanizmalarını devreye soktular! 	SUBJ
571	Bahçeli: İflah olmaz bir cahillik, tedavisi imkansız devşirme hastalığı	OBJ
572	Nazlıaka: CHP iktidarında 4 milyon kadın istihdam edilecek! 	OBJ
573	AKP'li Mehmet Özhaseki, 'Gezi'yi hedef aldı: Bizim işimiz yapmak, bazılarının işi yıkmak olabilir.	OBJ
574	savaş kapıda.	SUBJ
575	"Ak Parti Genel Başkanı Erdoğan: ""Yılbaşında asgari ücrette büyük bir artış yapacağız."" diyor."	OBJ
576	Ali Babacan:  Kimse çıkıp 'Alevi şöyle olur, böyle olur' diye kafasına göre konuşmayacak.	OBJ
577	AKP’li Belediye üç yılda suya yüzde 260 zam yaptı!	OBJ
578	60 sene daha gerilememize sebep oldular şimdi Erdoğanı devirip bir 60 sene daha geriletmenin peşindeler.	SUBJ
579	"696 KHK da İhale isminde ""DANIŞMANLIK"" ibaresi geçtiği için kadroya alınmayan KGM""MÜŞAVİR İŞÇİLERİ"" Kadrolu işçi ile aynı işi yapmakta ve kadro beklemekte."	OBJ
580	  CHP Erzurum İl Başkanı Bülent Oğuz, yanında çalışan çaycı kadına cinsel taciz uyguladığı gerekçesiyle 7 yıl 9 ay hapis cezasına çarptırıldı.	OBJ
581	Ali Babacan: “Diyarbakır’da Dicle’nin kenarındaki kuzuyu hatırlayan, Ankara’ya dönünce kurdun yanı başında hizaya girenlerden olmadık, olmayız.”	OBJ
582	6'lı masada 'HDP'ye bakanlık' krizi derinleşiyor!	SUBJ
583	DEVA Partisinin 5. Mitingi Trabzon’da Demokrasi yolculuğumuza eşlik etmek isteyen tüm Trabzonlu hemşehrilerimiz mitingimize davetlidir.	OBJ
584	#GenelAf istiyoruz Adil yargilanmadik. 	SUBJ
585	Akparti il kadın kolları başkanımız Hatice Çakmak başkanlığında  25 ilçe kadın kolları başkanlarımız ile istişare toplantısını gerçekleştirdik.	OBJ
586	Zillet ittifakının Cumhurbaşkanı adayını 6+1 formatlı masa değil, dış güçler belirleyecektir.	SUBJ
587	"Başkan Erdoğan : ""Biz artık İHA'larımızla varız, SİHA'larımızla varız, Akıncılarımızla varız, şimdi Gökbeylerimizle varız ve bütün bu silahlarımızla dünyada bize düşman olanların korkulu belasıyız."""	OBJ
588	Lütfen #EYTyiErtelemeyin Çünkü EYT'lilerin dayanacak gücü kalmadı.	SUBJ
589	Birisi çıkmış HDP ile yan yana koymaya calisan var demiş.	OBJ
590	Aydınlık günlerimizin mimarı, Genel Başkanımız Kemal Kılıçdaroğlu her zaman yanındayız. 	SUBJ
591	Genel Başkanımız Sayın Kemal Kılıçdaroğlu bu akşam saat 21:00'da TELE 1 TV ekranlarında Enver Aysever’in sorularını yanıtlayacak.	OBJ
592	İbrahim Tatlıses: “Hanımla boşandık! Bahçeli güzel bir ev bulup yeniden evlenmeyi düşünüyorum.” 	OBJ
593	Parti içinizde birlik yok her başkan yardımcısından bir söz çıkıyor.!!!!!!!!	SUBJ
594	Seçimi garantilemek için İmralı ile görüştüğü iddia ediliyor AKP'nin. 	OBJ
595	ŞU BİR GERCEK ÇOĞU #CHP LİLER BENDE DAHİL SİZİ PARTİMZDE BASKAN OLARAK İSTEMİYRKEN YANİ BU SOYLEDİGİMİ KİŞİSEL OLARAK ALGİLAMAYN AMA BİZİM TAZE KANLARA İHTİYACİMZ VAR.	SUBJ
596	Miçotakis Erdogan'ı taklit ederek central parkta insanlarla buluştu. 	SUBJ
597	MHP Mersin Milletvekilli Olcay Kılavuz’dan yangınların meydana geldiği bölgede.	OBJ
598	CHP'li Antalya Büyükşehir Belediyesi, kentin belirli noktalarına 59 adet 'Yunan Tanrıçası' heykeli dikmeye başladı.	OBJ
599	Cumhurbaşkanı Erdoğan Özbekistanda selamlama törenine katıldı.	OBJ
600	Mansur Yavaş, 180 Bin 150 Çocuğa Kırtasiye Desteği Yapacaklarını Açıkladı.	OBJ
601	Yılmaz Özdil: Akp’nin raf ömrü doldu.	OBJ
602	Kemal Kılıçdaroğlu ABD'ye gidiyor!. 	OBJ
603	CHP’li tosuncuk, CHP’lileri çarptı.	SUBJ
604	Cumhurbaşkanı Erdoğan, Pakistan Başbakanı Şerif ile görüştü.	OBJ
605	Yarın akşam akademisyen Cuma Çiçek ile Kürt sekülerleşmesi ve İYİ Parti'nin HDP bariyerini Gazete Davul'da konuşacağız konuşacağız	OBJ
606	CHP Düzce İl Başkanı Semih Cemşit: Türkiye 2023 seçimleriyle yeniden muasır seviyelere ulaşacaktır... 	OBJ
607	Yillarca memleketin en ucra koselerinde emek veren ucretli öğretmenler 10.000 atama mujdesini bekliyor.	SUBJ
608	Oğuz neslinden kayı'sında Kınık,ından hain çıkmaz, Sultan Vahdettin kusurlu olsa da asla hain değildir. edepsiz İzmir belediye başkanı küstahça ona hakaret etmiştir  Liderimiz Dr Devlet Bahçeli	OBJ
609	AK Parti Genel Başkanımız ve Cumhurbaşkanımız Sayın Recep Tayyip Erdogan'ın teşrifleriyle gerçekleştirilen 157. Genişletilmiş İl Başkanları Toplantımıza katılım sağladık.	OBJ
610	Beni konuşturmasınlar' diyen CHP'li Barış Yarkadaş belgeyi gösterdi…	OBJ
611	Bugün bir kez daha şahit oldum ki CHP anketlerde önde olduğu halde CHP iktidar olmak istemiyor.	SUBJ
612	Yavaş favori görünüyor ama yarın aday olarak açıklanırsa akp medyasının bütün büyüyü bozacağı endişesini taşıyorum. 	SUBJ
613	Masa devrilmiş, altından CHP’nin kuklası olduğu aşikar olan “Emek ve Özgürlük” isimli sol ve bölücü bir ittifakın ortaya çıktığı görülmüştür. HDP’nin bu ittifaka eklemlenmesi taktik bir hamledir, zelil bir kurmacadır, sinsi bir kurnazlıktır. MHP Genel Başkanı Devlet BAHÇELİ 	OBJ
614	chp nin favori cbaşkanı adayı abdullah güldü şimdi mehmet şimşekmiş	SUBJ
615	Katar askerleri elde ettikleri bilgileri sızdırmamak için yemin edecek.	OBJ
616	CHP Genel Başkanı Kemal Kılıçdaroğlu, 26 Nisan tarihinde;  Vatanı satanlarla kavga edeceğiz, ya bana katılın ya da şu anda yolumdan çekilin, demiş!	OBJ
617	Memleket Partisi’nden istifa edip CHP’ye geçtiler.	OBJ
618	AK Partili Kaya CHP'li belediyeleri eleştirdi: Amatör sporcular ulufe istemiyor hak ettiklerini verin!	OBJ
619	"BENİM İÇİN ALLAH YOK,DİN YOK DOLAYISIYLA HELALLEŞMEDE YOKdiyen tip milletvekili ATAİST AHMET ŞIK""Seçimlerin ardından AKP ve MHP darma duman olacaklar,siyasi parti kılıgına girmiş suç örgütü olmaktan yargılanacaklar kapatılacaklar""demiş."	OBJ
620	 Edirne CHP İl Genel Meclisi Üyesi Önder Cin’den Tarım Kredi’ye Ayçiçeği Tepkisi: “Tarım Siyaset İşi Değil” 	OBJ
621	Dürüst, güvenilir, birikimli, seviyeli, kararlı, mücadeleci, devlet terbiyesine sahip ve her kesimi kucaklayan yapısıyla Cumhurbaşkanlığı koltuğunu tam anlamıyla dolduracak kişidir Kemal Kılıçdaroğlu.	SUBJ
622	"Süleyman Demirel: ""İt bizim eve doğru havlıyordu, o ite yemek verip kendi evimize alınca bu sefer karşı eve doğru havlamaya başladı"". "	OBJ
623	Dokunulmazlığı kaldırılan HDP’li Semra Güzel sahte pasaportla yurtdışına kaçmak üzereyken MİT operasyonuyla yakalandı.	OBJ
624	Tanju Özcan, HDP Genel Merkezi'ne kına gönderdi.	OBJ
625	 Kamu çağrı merkezleri ihale usulü taşeron şirketlere iş üstlendirilerek Bakanlığın işini yapmaktadır.	OBJ
626	DİKKAT ! AKP'NİN DAĞITTIĞI MAKARNA MSG' KATKILI ! 	OBJ
627	Davutoğlu ‘davadan çekildim’, Demirtaş ‘çekilmedi’ diyor.	OBJ
628	"Cumhurbaşkanı Recep Tayyip Erdoğan öncülüğünde yapılan ve Türkiye'nin gayri safi milli hasıla gelirinin yüzde 0,98'ine denk gelen insani yardımlar, ülkemizi dünyadaki ""en cömert ülke"" konumuna getirdi."	OBJ
629	CHP'li Başarır'dan Soylu'ya: İstifa Et Çünkü Sen Bu Ülkeye Yakışmıyorsun!	OBJ
630	Görünen chp içindeki hdp ve pkk sempatizanlarının hatta açık açık isimle yazayım Kaftancıoğlu'nun Tanrıkulu'nun kazandığını gösteriyor. 	SUBJ
631	CHP zihniyetinde diriye de ölüye de rahat yok: İBB mezarlığın üstüne sosyal tesis yapıyor! 	SUBJ
632	2008’den bu yana ilk: Erdoğan, İsrail başbakanıyla görüştü.	OBJ
633	Bu zihniyet bırakın bakanlığı, Erdoğan gitsin diye Cumhurbaşkanlığını bile  verirler…	SUBJ
634	Şanlıurfa Halkının Asil Aziz Türk milletinin bir tek umudu güvenilir limanı sayın değerli ve kıymetli Bakanımız AHMET EŞREF FAKIBABA dır.	SUBJ
635	“Nerede bir mazlum varsa yanında olacağız.” Devlet Bahçeli	OBJ
636	Yunanlı tarihçi osmanlı övgü yağdırıyor.	SUBJ
637	MHP’deyken bile bu Fetöcü Safinaza en ufak bir sempati(!) duyanınız oldu(!) mu gerçekten aramızda yaw..??	SUBJ
638	AKP'ye yakın gazetenin köşe yazarı Çelik: Erdoğan'ın diploması kayıp!	OBJ
639	15 Temmuz'u ortaya çıkarmıyorlar, 15 Temmuz'un Erdoğan iktidarını yıkmaya yetecek bölümünü servis ediyorlar.	SUBJ
640	TMO'YU ERDOĞAN'A ŞİKAYET ETTİLER.	OBJ
641	"Muhabir Teknofest'i ziyaret eden Kılıçdaroğlu'na sorar, ""Teknofest'i ziyaret ediyorsunuz, T3 vakfından özür dilemeyi düşünüyormusunuz?"""	OBJ
642	Biziz sayın bakanım atama beklerken yaşama sevincini kaybetmiş, yüksek puanlarla ortada kalmış, hala bi haber gelsin diye bekleyen 2020 pandemi mağdurları…	SUBJ
643	1453’te zulüm başladı diyenlere zulüm 1923’te başladı…	SUBJ
644	Ali Babacan Irak'ta şehit olan Astsubay Kıdemli Çavuş Okan Meteöz’e Allah’tan rahmet, ailesine ve yakınlarına sabır diliyorum.	OBJ
645	25 ve 26. dönem Trabzon Milletvekilimiz Haluk Pekşen’i kaybettiğimizi büyük bir üzüntü ile öğrendim.	OBJ
646	Cumhurbaşkanı Erdoğan: Sırbistan ile mükemmel düzeydeki ilişkilerimiz her geçen gün gelişiyor. Kimlikle seyahat konusunda az önce imzalanan protokol ilişkilerimizi yeni bir seviyeye çıkaracaktır.	OBJ
647	CHP’li Bülent Kuşoğlu: Kılıçdaroğlu dışında aday çıkarsa masa dağılır.	OBJ
648	Anlaşılan muhalefet bi 5 yıl daha AKP'ye verecek hükümeti.	SUBJ
649	Cümbüş ittifakının alayını özetlemiş……	SUBJ
650	Yunanlar nerdeyse hergün bize suriyeli afgan yolluyor bizim mandalar da hergün alıyor.	SUBJ
651	"Kemal Kılıçdaroğlu, ""KHK'lıların 'tamamını' görevlerine iade edeceğiz."" diyor."	OBJ
652	Erdoğan: Engelli ve şehit yakınlarına yüzde 5 kontenjan ayırdık.	OBJ
653	HDP'li Ömer Faruk Gergerlioğlu; - Tanju Özcan'ı ihraç edin.	OBJ
654	Tüm KHK’lıları görevlerine iade edeceğiz vaadi KHK’lıların birkaç oyunu kazandırsa da, CHP’ye çok şey kaybettirir.	SUBJ
655	HDP - İyi Parti ortaklığı deşifre olurken inkarlar başladı.	SUBJ
656	CHP yönetimi Hem alkışlarlarla çoşkular içinde güvenlik güçlerimizi taşlayanların anılarından öperiz derler hemde kahraman şehitlerimiz için 🐊gözyaşı dökerler	SUBJ
657	Paraya kıyıp patlıcan kebap yiyeyim dersen 120 Türk Lirası!	OBJ
658	Pandemide hastalığa, ekonomik sıkıntı da açlığa mahkum ettiniz.	SUBJ
659	ABD/AB/RTE/AKPnin ÖDÜNÜ PATLATAN İHTİMAL YA TÜRKLER ATATÜRK+SEVGİ İLE BİRLİK OLURSA?	SUBJ
660	İETT Otobüslerinde manzara değişmeyecek! 	SUBJ
661	AKP üyesinin metrobüs kazası üzerinden yaptığı yayın tepki çekti.	OBJ
662	Türkiye’nin en büyük şansı Recep Tayyip Erdoğan gibi bir siyasetçiye sahip olmasıdır. 	SUBJ
663	Meclis te bir gun bile bulunmayan Baykal in vekilligi dusmeli.	SUBJ
664	"Turkiye niye bu halde diye her sorulan soruya""dış ülkeler"" diye cevap veren kitle.erdogan dış ülkelerle aynı masadaykende övünüyor..."	SUBJ
665	PKK’lı Selahattin Demirtaş Saçlarını Kazıttı.	SUBJ
666	HDP'li Paylan: Van'daki tarihi manastır bin 600 yıldır ayaktaydı, ama son yüzyılda yok edilmeye terk edildi.	OBJ
667	Herşey Çok Güzel olacak.	SUBJ
668	"Aksoy Araştırma'dan anket: ""AKP ve MHP'ye kış geliyor"""	OBJ
669	Ak Parti kapatılacak diyen Ahmet Şık’a Erdoğan’dan tepki: Bu zat teröristin tekidir gücü yetmez	OBJ
670	Hakan Atilla'dan Taşkesenlioğlu açıklaması: Belki Ali Babacan biliyordur.	OBJ
671	Kılıçtaroğlunun CB Adayımız Recep Tayyip Erdoğan Demesinimi Bekliyorsunuz ??	SUBJ
672	Erdoğan: Hedefimiz Şanghay İşbirliği Örgütü'ne tam üyelik.	OBJ
673	Sayın Kılıçdaroğlu Ekim'de Amerika'ya gidiyor.	OBJ
674	Barış Yarkadaş denen şahıs Kılıçdaroğlunun haberi olmadan bu tip konuşmayı yapamaz. 	SUBJ
